MATNR,Style,Cat2,Style_id,Cat2_id
39001384,Modern,ที่นอนสปริง,12,87
39001242,Modern Chic,ที่นอนเมมโมรี่โฟม,13,91
19124195,Modern,หน้าบานประตู,12,136
19127249,None,เตียง,306,189
39003790,Modern,กลอนประตูดิจิตอล,12,13
39003791,Modern,กลอนประตูดิจิตอล,12,13
39003793,Modern,กลอนประตูดิจิตอล,12,13
19123107,Modern,โต๊ะอาหารสั่งทำ,12,247
19123108,Modern,โต๊ะอาหารสั่งทำ,12,247
19123083,Modern,โต๊ะอาหารสั่งทำ,12,247
19123084,Modern,โต๊ะอาหารสั่งทำ,12,247
19126326,Vintage,ตู้เตี้ยลิ้นชัก,25,67
19124520,Modern,กล่องใส่เครื่องประดับ,12,24
59013243,None,โซฟาเข้ามุมขวา,306,207
25025835,Modern,หมอนอิง,12,141
59013701,Modern,ชุดห้องนอน,12,51
59013745,Modern,ชุดห้องนอน,12,51
59013596,Modern,ชุดครัว Kourmet,12,41
59013717,Modern,ตู้โชว์+วางทีวี,12,75
59013753,None,ชุดห้องนอน,306,51
59002953,Modern,ชุดห้องนอน,12,51
49000474,None,โซฟาสั่งทำ,306,206
49000513,None,โซฟาสั่งทำ,306,206
49000520,None,โซฟาสั่งทำ,306,206
59013107,Modern,ชุดห้องนอน,12,51
19112064,Contemporary,ไซด์บอร์ด,5,257
25021515,None,หนังสือ,306,128
59014253,Scandinavian,ชุดห้องนอน,23,51
19113305,Modern Contemporary,โซฟา 3 ที่นั่ง,15,203
25021319,Modern,เครื่องแก้วและเหยือกน้ำ,12,182
25024369,Modern,สปาและอุปกรณ์,12,124
19119962,Contemporary,เก้าอี้พักผ่อน 1 ที่นั่ง,5,157
19120260,Modern,เก้าอี้เหล็กเบาะหนัง,12,175
59014251,Scandinavian,ชุดห้องนอน,23,51
39001260,Modern Chic,ที่นอนพ็อคเก็ตสปริง+ยางพารา,13,85
19124250,Contemporary,โต๊ะอาหารไม้ล้วน,5,251
19081313,None,เตียงสั่งทำ,306,190
59013736,Contemporary,ชุดครัว Kourmet,5,41
59013303,None,ชุดห้องนอน,306,51
19056229,Modern,เก้าอี้ไฟเบอร์กลาส/พลาสติก,12,177
19120722,None,อาร์มแชร์ผ้า,306,143
59013105,Modern,ชุดห้องนอน,12,51
19121239,Modern,โซฟา 3 ที่นั่ง,12,203
25027043,Modern,หมอนอิง,12,141
19125606,None,ไซด์บอร์ด,306,257
19123085,Modern,โต๊ะอาหารสั่งทำ,12,247
19123086,Modern,โต๊ะอาหารสั่งทำ,12,247
19123427,Modern Luxury,เตียงสั่งทำ,17,190
49000528,None,โซฟาสั่งทำ,306,206
19124463,Modern,โซฟา 2 ที่นั่ง,12,202
19124527,Modern,โต๊ะข้างเหล็กท๊อปไม้,12,228
25025838,Modern,หมอนอิง,12,141
59013234,None,โต๊ะอาหารขาไม้ท๊อปกระจก,306,245
25024368,Modern,สปาและอุปกรณ์,12,124
25021544,None,ร่ม,306,120
49000092,None,โซฟาสั่งทำ,306,206
49000094,None,โซฟาสั่งทำ,306,206
49000095,None,โซฟาสั่งทำ,306,206
25024409,Contemporary,อุปกรณ์ทำอาหาร,5,150
25026791,Modern Contemporary,อุปกรณ์ทำอาหาร,15,150
25026785,Modern Contemporary,ถาดและรถเข็น,15,78
25023102,Modern,อุปกรณ์ทำอาหาร,12,150
19126855,Industrial,เตียง,7,189
49000141,None,โซฟาสั่งทำ,306,206
49000142,None,โซฟาสั่งทำ,306,206
49000143,None,โซฟาสั่งทำ,306,206
49000201,None,โซฟาสั่งทำ,306,206
49000202,None,โซฟาสั่งทำ,306,206
49000204,None,โซฟาสั่งทำ,306,206
49000234,None,โซฟาสั่งทำ,306,206
49000235,None,โซฟาสั่งทำ,306,206
49000237,None,โซฟาสั่งทำ,306,206
19124951,Industrial,เตียง,7,189
19126852,Modern,ตู้รองเท้า,12,62
19126171,Modern,เตียง,12,189
19126112,Modern,ตู้ข้างเตียง,12,61
19130132,Modern,ชุดครัว Kuche,12,42
59013943,Modern,ชุดวางทีวี Infinity,12,47
59014211,Modern,None,12,538
59014278,Modern,ตู้โชว์,12,74
49000256,None,โซฟาสั่งทำ,306,206
49000258,None,โซฟาสั่งทำ,306,206
49000259,None,โซฟาสั่งทำ,306,206
49000035,None,โซฟาสั่งทำ,306,206
49000036,None,โซฟาสั่งทำ,306,206
49000038,None,โซฟาสั่งทำ,306,206
49000050,None,โซฟาสั่งทำ,306,206
49000051,None,โซฟาสั่งทำ,306,206
49000052,None,โซฟาสั่งทำ,306,206
49000096,None,โซฟาสั่งทำ,306,206
49000097,None,โซฟาสั่งทำ,306,206
49000098,None,โซฟาสั่งทำ,306,206
25023615,Modern,อุปกรณ์ทำอาหาร,12,150
25022991,Modern,อุปกรณ์ทำอาหาร,12,150
19128811,Minimal,โต๊ะอาหารสั่งทำ,11,247
19125092,Industrial,เตียง,7,189
59014154,Modern,ชุดตู้เก็บของหนังสือ,12,43
49000145,None,โซฟาสั่งทำ,306,206
49000146,None,โซฟาสั่งทำ,306,206
49000147,None,โซฟาสั่งทำ,306,206
49000205,None,โซฟาสั่งทำ,306,206
49000206,None,โซฟาสั่งทำ,306,206
49000207,None,โซฟาสั่งทำ,306,206
49000239,None,โซฟาสั่งทำ,306,206
49000240,None,โซฟาสั่งทำ,306,206
49000241,None,โซฟาสั่งทำ,306,206
19126168,Modern,เตียง,12,189
19126131,Modern,เตียง,12,189
19126113,Modern,โต๊ะเครื่องแป้งแบบนั่ง,12,253
19130131,Modern,ชุดครัว Kuche,12,42
59013947,Modern,ชุดวางทีวี Infinity,12,47
59014153,Modern,ชุดตู้เก็บของหนังสือ,12,43
59014333,Modern,โต๊ะทำงาน,12,235
59014334,Modern,โต๊ะทำงาน,12,235
49000261,None,โซฟาสั่งทำ,306,206
49000262,None,โซฟาสั่งทำ,306,206
49000264,None,โซฟาสั่งทำ,306,206
19088783,Modern,ตู้เสื้อผ้าบานเลื่อน,12,70
25024510,Modern,ภาชนะใส่อาหาร,12,116
19128815,Luxury,โต๊ะอาหารสั่งทำ,9,247
49000100,None,โซฟาสั่งทำ,306,206
19128813,Modern Scandinavian,โต๊ะอาหารสั่งทำ,18,247
19126820,Modern,โต๊ะข้างไม้ล้วน,12,233
19127877,Scandinavian,เตียง,23,189
59012969,Modern,ตู้รองเท้า,12,62
19128817,Transitional,โต๊ะอาหารสั่งทำ,24,247
49000149,None,โซฟาสั่งทำ,306,206
49000208,None,โซฟาสั่งทำ,306,206
49000209,None,โซฟาสั่งทำ,306,206
49000210,None,โซฟาสั่งทำ,306,206
19126163,Modern,เตียง,12,189
19126126,Modern,เตียง,12,189
19125094,Modern,เตียง,12,189
19126169,Modern,เตียง,12,189
19130136,Modern,ชุดครัว Kuche,12,42
19068778,Modern,เตียง,12,189
19043145,Contemporary,ตู้เสื้อผ้าบานเลื่อน,5,70
59014113,Modern,ชุดห้องนอน,12,51
19128766,Vintage,กระจกแบบตั้งพื้น,25,6
49000265,None,โซฟาสั่งทำ,306,206
49000267,None,โซฟาสั่งทำ,306,206
59013786,Modern,ชุดตู้เก็บของหนังสือ,12,43
19126125,Modern,เตียง,12,189
25024774,Modern Contemporary,อุปกรณ์ทำอาหาร,15,150
59014243,Contemporary,ชุดห้องนอน,5,51
19126831,Modern,เตียง,12,189
19134593,Modern,อาร์มแชร์หนังแท้ทั้งตัว,12,145
59012418,Modern,None,12,538
49000150,None,โซฟาสั่งทำ,306,206
49000151,None,โซฟาสั่งทำ,306,206
49000152,None,โซฟาสั่งทำ,306,206
19126153,Modern,ตู้เสื้อผ้าบานเลื่อน,12,70
25022950,Modern,มีดทำครัว,12,118
19126838,Modern,ตู้สูง,12,64
19126839,Modern,ตู้เตี้ย,12,65
19126155,Modern,เตียง,12,189
19126152,Modern,ตู้เสื้อผ้าบานเลื่อน,12,70
19125936,None,อาร์มแชร์ผ้า,306,143
19128821,None,โต๊ะอาหารสั่งทำ,306,247
19128809,Vintage,โต๊ะอาหารสั่งทำ,25,247
19035036,Modern Italian,หน้าบานตู้เสื้อผ้าบานเปิด,16,134
59014037,Modern,ชุดห้องนอน,12,51
59014032,Modern,ชุดห้องนอน,12,51
59014149,None,ตู้เตี้ย,306,65
19127516,Modern Chic,โซฟา 1 ที่นั่ง,13,201
25023560,Modern,อุปกรณ์ทำขนม,12,149
19126158,Modern,เตียง,12,189
19124936,Industrial,เตียง,7,189
19124940,Industrial,เตียง,7,189
19035033,Modern Italian,หน้าบานตู้เสื้อผ้าบานเปิด,16,134
49000153,None,โซฟาสั่งทำ,306,206
49000154,None,โซฟาสั่งทำ,306,206
49000156,None,โซฟาสั่งทำ,306,206
19126444,None,โต๊ะทำงาน,306,235
59008252,Modern,ชุดห้องนอน,12,51
19126120,Modern,ตู้เสื้อผ้าบานเปิด,12,68
19140772,Modern,เก้าอี้พักผ่อน 2 ที่นั่ง,12,158
19126116,Modern,โต๊ะเครื่องแป้งแบบนั่ง,12,253
19130520,Modern,ไซด์บอร์ด,12,257
59013950,Modern,ชุดวางทีวี Infinity,12,47
59014242,Contemporary,ชุดห้องนอน,5,51
59012820,Modern,ชุดห้องนอน,12,51
19126368,None,โต๊ะทำงาน,306,235
25023566,Modern,อุปกรณ์ทำอาหาร,12,150
19077466,Modern,เตียง,12,189
19128114,Scandinavian,ตู้โชว์,23,74
19077057,Modern,โต๊ะอาหารขาเหล็กท๊อปไม้,12,244
49000053,None,โซฟาสั่งทำ,306,206
59013567,Modern,ชุดห้องนอน,12,51
19126847,Industrial,หน้าบานตู้เสื้อผ้าบานเลื่อน,7,135
19126127,Modern,เตียง,12,189
59003246,Modern,ชุดห้องนอนเด็ก,12,52
49000104,None,โซฟาสั่งทำ,306,206
25023576,Modern,อุปกรณ์ทำอาหาร,12,150
49000157,None,โซฟาสั่งทำ,306,206
49000158,None,โซฟาสั่งทำ,306,206
59012114,Modern,ชุดวางทีวีสำเร็จรูป,12,49
19126173,Modern,เตียง,12,189
19126115,Modern,โต๊ะเครื่องแป้งแบบนั่ง,12,253
19126114,Modern,โต๊ะเครื่องแป้งแบบนั่ง,12,253
19126117,Modern,ตู้ข้างเตียง,12,61
59014142,Modern,ชุดตู้เก็บของหนังสือ,12,43
19128823,None,โต๊ะอาหารสั่งทำ,306,247
59014197,Modern,ชุดผนังตกแต่ง,12,45
59014209,Modern,ชุดวางทีวี Infinity,12,47
59013777,Modern,ชุดห้องนอน,12,51
19126121,Modern,ตู้เสื้อผ้าบานเปิด,12,68
19126371,None,โต๊ะทำงาน,306,235
19124935,Industrial,เตียง,7,189
25022940,Modern,ภาชนะใส่อาหาร,12,116
25020832,Modern,อุปกรณ์ทำอาหาร,12,150
19124939,Industrial,เตียง,7,189
19127644,Modern,เตียง,12,189
49000159,None,โซฟาสั่งทำ,306,206
49000161,None,โซฟาสั่งทำ,306,206
49000162,None,โซฟาสั่งทำ,306,206
19126446,None,โต๊ะทำงาน,306,235
19126174,Modern,โต๊ะเครื่องแป้งแบบยืน,12,254
19126166,Modern,เตียง,12,189
19126111,Modern,ตู้ข้างเตียง,12,61
59014148,Modern,โต๊ะทำงาน,12,235
19125095,Industrial,เตียง,7,189
59014198,Modern,ชุดผนังตกแต่ง,12,45
59014210,Modern,ชุดวางทีวี Infinity,12,47
59014216,Modern,None,12,538
19127879,Scandinavian,โต๊ะเครื่องแป้งแบบนั่ง,23,253
19128110,Scandinavian,เตียง,23,189
25022942,Modern,ภาชนะใส่อาหาร,12,116
25020830,Modern,อุปกรณ์ทำอาหาร,12,150
25020833,Modern,อุปกรณ์ทำอาหาร,12,150
25020831,Modern,อุปกรณ์ทำอาหาร,12,150
19126849,Industrial,โต๊ะเครื่องแป้งแบบนั่ง,7,253
19125096,Industrial,เตียง,7,189
19124459,Modern,เตียง,12,189
49000163,None,โซฟาสั่งทำ,306,206
49000164,None,โซฟาสั่งทำ,306,206
49000167,None,โซฟาสั่งทำ,306,206
19126448,None,โต๊ะทำงาน,306,235
19126130,Modern,เตียง,12,189
19126167,Modern,เตียง,12,189
59014143,Modern,ชุดวางทีวีสำเร็จรูป,12,49
19126844,Industrial,เตียง,7,189
59014199,Modern,ชุดผนังตกแต่ง,12,45
59014212,Modern,ชุดวางทีวี Scenario,12,48
59014379,Modern,ชุดวางทีวี Scenario,12,48
19127619,Loft,โซฟาเบด,8,213
49000002,None,โซฟาสั่งทำ,306,206
49000003,None,โซฟาสั่งทำ,306,206
49000004,None,โซฟาสั่งทำ,306,206
19127880,Scandinavian,กระจกแบบแขวน,23,9
19127883,Scandinavian,ตู้โชว์,23,74
49000054,None,โซฟาสั่งทำ,306,206
49000055,None,โซฟาสั่งทำ,306,206
49000056,None,โซฟาสั่งทำ,306,206
25022029,Modern,อุปกรณ์ทำอาหาร,12,150
25020845,Modern Contemporary,อุปกรณ์ทำอาหาร,15,150
25020879,Modern,อุปกรณ์ทำอาหาร,12,150
25020878,Modern,อุปกรณ์ทำอาหาร,12,150
19126848,Industrial,โต๊ะเครื่องแป้งแบบนั่ง,7,253
19126832,Modern,เตียง,12,189
49000107,None,โซฟาสั่งทำ,306,206
49000108,None,โซฟาสั่งทำ,306,206
49000109,None,โซฟาสั่งทำ,306,206
49000168,None,โซฟาสั่งทำ,306,206
49000169,None,โซฟาสั่งทำ,306,206
49000172,None,โซฟาสั่งทำ,306,206
19126450,None,โต๊ะทำงาน,306,235
19126159,Modern,เตียง,12,189
59014028,Modern,ชุดห้องนอน,12,51
59014150,Modern,ชุดตู้เก็บของหนังสือ,12,43
19126850,Industrial,ตู้ข้างเตียง,7,61
59014200,Modern,ชุดผนังตกแต่ง,12,45
59014213,Modern,ชุดวางทีวี Scenario,12,48
59014380,Modern,โต๊ะทำงาน,12,235
25022948,Modern,มีดทำครัว,12,118
49000005,None,โซฟาสั่งทำ,306,206
49000006,None,โซฟาสั่งทำ,306,206
49000008,None,โซฟาสั่งทำ,306,206
19127881,Scandinavian,ตู้เสื้อผ้าบานเปิด,23,68
25021356,Modern,ผ้าเช็ดปาก,12,111
49000057,None,โซฟาสั่งทำ,306,206
49000059,None,โซฟาสั่งทำ,306,206
49000060,None,โซฟาสั่งทำ,306,206
25022028,Modern,อุปกรณ์ทำอาหาร,12,150
25022949,Modern,มีดทำครัว,12,118
25020834,Modern,อุปกรณ์ทำอาหาร,12,150
25020836,Modern,อุปกรณ์ทำอาหาร,12,150
19127656,Modern,สตูล,12,121
59007966,Contemporary,ชุดห้องนอน,5,51
49000112,None,โซฟาสั่งทำ,306,206
49000114,None,โซฟาสั่งทำ,306,206
49000116,None,โซฟาสั่งทำ,306,206
49000174,None,โซฟาสั่งทำ,306,206
49000175,None,โซฟาสั่งทำ,306,206
49000176,None,โซฟาสั่งทำ,306,206
19126451,None,โต๊ะทำงาน,306,235
25022953,Modern,มีดทำครัว,12,118
19126161,Modern,เตียง,12,189
59014109,None,ชุดห้องนอน,306,51
19068772,Modern,เตียง,12,189
59014151,Modern,ชุดตู้เก็บของหนังสือ,12,43
59014152,Modern,ชุดตู้เก็บของหนังสือ,12,43
19127626,Modern,ไซด์บอร์ด,12,257
19127627,Modern,ไซด์บอร์ด,12,257
59014201,Modern,ชุดวางทีวี Infinity,12,47
59014426,Modern,โต๊ะทำงาน,12,235
59014214,Modern,ชุดวางทีวี Scenario,12,48
59014381,Contemporary,ชุดวางทีวี Scenario,5,48
49000010,None,โซฟาสั่งทำ,306,206
49000011,None,โซฟาสั่งทำ,306,206
49000013,None,โซฟาสั่งทำ,306,206
19128115,Scandinavian,ตู้โชว์,23,74
49000062,None,โซฟาสั่งทำ,306,206
49000064,None,โซฟาสั่งทำ,306,206
49000065,None,โซฟาสั่งทำ,306,206
25020847,Modern,อุปกรณ์ทำอาหาร,12,150
25021893,Modern,อุปกรณ์ทำอาหาร,12,150
25022022,Modern,อุปกรณ์ทำอาหาร,12,150
25020848,Modern,อุปกรณ์ทำอาหาร,12,150
25022567,Modern,อุปกรณ์ทำอาหาร,12,150
19127654,Modern,เตียง,12,189
19126835,Modern,โต๊ะข้างไม้ล้วน,12,233
49000117,None,โซฟาสั่งทำ,306,206
49000118,None,โซฟาสั่งทำ,306,206
49000119,None,โซฟาสั่งทำ,306,206
49000179,None,โซฟาสั่งทำ,306,206
49000180,None,โซฟาสั่งทำ,306,206
49000181,None,โซฟาสั่งทำ,306,206
49000211,None,โซฟาสั่งทำ,306,206
49000213,None,โซฟาสั่งทำ,306,206
49000214,None,โซฟาสั่งทำ,306,206
19126154,Modern,เตียง,12,189
19126160,Modern,เตียง,12,189
59011935,Modern,ชุดวางทีวี Infinity,12,47
19126170,Modern,เตียง,12,189
19127655,Modern,ตู้รองเท้า,12,62
59008772,None,None,306,538
59014202,Modern,ชุดวางทีวี Infinity,12,47
59014215,Modern,ชุดวางทีวี Scenario,12,48
59014382,Contemporary,ชุดวางทีวี Scenario,5,48
49000015,None,โซฟาสั่งทำ,306,206
49000016,None,โซฟาสั่งทำ,306,206
49000017,None,โซฟาสั่งทำ,306,206
19127882,Scandinavian,ตู้โชว์,23,74
19127878,Scandinavian,ตู้ข้างเตียง,23,61
49000066,None,โซฟาสั่งทำ,306,206
49000067,None,โซฟาสั่งทำ,306,206
49000069,None,โซฟาสั่งทำ,306,206
25022132,Modern,อุปกรณ์ทำอาหาร,12,150
25022941,Modern,ภาชนะใส่อาหาร,12,116
25020838,Modern,อุปกรณ์ทำอาหาร,12,150
25026790,Modern Contemporary,อุปกรณ์ทำอาหาร,15,150
19126834,Modern,เตียง,12,189
49000103,None,โซฟาสั่งทำ,306,206
19126854,Industrial,เตียง,7,189
49000120,None,โซฟาสั่งทำ,306,206
49000121,None,โซฟาสั่งทำ,306,206
49000123,None,โซฟาสั่งทำ,306,206
49000182,None,โซฟาสั่งทำ,306,206
49000184,None,โซฟาสั่งทำ,306,206
49000185,None,โซฟาสั่งทำ,306,206
49000215,None,โซฟาสั่งทำ,306,206
49000218,None,โซฟาสั่งทำ,306,206
49000219,None,โซฟาสั่งทำ,306,206
19126119,Modern,ตู้เสื้อผ้าบานเปิด,12,68
19126162,Modern,เตียง,12,189
19126165,Modern,เตียง,12,189
59008773,None,None,306,538
59014203,Modern,ชุดวางทีวี Infinity,12,47
59014217,Modern,None,12,538
59014384,Modern,ชุดวางทีวี Scenario,12,48
19127621,Loft,โต๊ะเครื่องแป้งแบบยืน,8,254
49000018,None,โซฟาสั่งทำ,306,206
49000019,None,โซฟาสั่งทำ,306,206
49000020,None,โซฟาสั่งทำ,306,206
49000071,None,โซฟาสั่งทำ,306,206
49000072,None,โซฟาสั่งทำ,306,206
49000075,None,โซฟาสั่งทำ,306,206
25025325,Modern,ภาชนะใส่อาหาร,12,116
25024695,Modern Contemporary,ชาและกาแฟ,15,37
25022973,Modern,อุปกรณ์ทำขนม,12,149
25023099,Modern,อุปกรณ์ทำอาหาร,12,150
19126828,Modern,กระจกแบบแขวน,12,9
19126833,Modern,เตียง,12,189
19126856,Industrial,เตียง,7,189
49000124,None,โซฟาสั่งทำ,306,206
49000125,None,โซฟาสั่งทำ,306,206
49000126,None,โซฟาสั่งทำ,306,206
49000187,None,โซฟาสั่งทำ,306,206
49000188,None,โซฟาสั่งทำ,306,206
49000190,None,โซฟาสั่งทำ,306,206
49000220,None,โซฟาสั่งทำ,306,206
49000221,None,โซฟาสั่งทำ,306,206
49000223,None,โซฟาสั่งทำ,306,206
59013776,Industrial,ชุดห้องนอน,7,51
59014385,Modern Luxury,ตู้โชว์,17,74
19126132,Modern,เตียง,12,189
19126118,Modern,ตู้ข้างเตียง,12,61
19126129,Modern,เตียง,12,189
59012799,Modern,None,12,538
19130290,Contemporary,โซฟา 2 ที่นั่ง,5,202
59014204,Modern,ชุดวางทีวี Infinity,12,47
59014219,Modern,ชุดวางทีวีสำเร็จรูป,12,49
25022951,Modern,มีดทำครัว,12,118
25024696,Modern Contemporary,ภาชนะใส่อาหาร,15,116
49000244,None,โซฟาสั่งทำ,306,206
49000021,None,โซฟาสั่งทำ,306,206
49000022,None,โซฟาสั่งทำ,306,206
49000023,None,โซฟาสั่งทำ,306,206
19126851,Industrial,ตู้ข้างเตียง,7,61
49000076,None,โซฟาสั่งทำ,306,206
49000077,None,โซฟาสั่งทำ,306,206
49000078,None,โซฟาสั่งทำ,306,206
25025118,Scandinavian,อุปกรณ์ทำอาหาร,23,150
25024775,Modern Contemporary,อุปกรณ์ทำอาหาร,15,150
25023101,Modern,อุปกรณ์ทำอาหาร,12,150
19125091,Industrial,เตียง,7,189
19126857,Industrial,เตียง,7,189
49000128,None,โซฟาสั่งทำ,306,206
49000130,None,โซฟาสั่งทำ,306,206
49000131,None,โซฟาสั่งทำ,306,206
49000191,None,โซฟาสั่งทำ,306,206
49000192,None,โซฟาสั่งทำ,306,206
49000193,None,โซฟาสั่งทำ,306,206
49000224,None,โซฟาสั่งทำ,306,206
49000225,None,โซฟาสั่งทำ,306,206
49000226,None,โซฟาสั่งทำ,306,206
59014169,Modern,ชุดห้องนอน,12,51
19126840,Modern,ตู้เตี้ย,12,65
19126164,Modern,เตียง,12,189
59014352,None,ชุดห้องนอน,306,51
19128188,Contemporary,เตียง,5,189
59014386,None,ชุดห้องนอน,306,51
59014353,None,ชุดห้องนอน,306,51
59013883,Modern,ชุดวางทีวี Infinity,12,47
59014205,Modern,ชุดวางทีวี Infinity,12,47
59014222,Modern,None,12,538
49000245,None,โซฟาสั่งทำ,306,206
49000247,None,โซฟาสั่งทำ,306,206
49000248,None,โซฟาสั่งทำ,306,206
49000024,None,โซฟาสั่งทำ,306,206
49000025,None,โซฟาสั่งทำ,306,206
49000026,None,โซฟาสั่งทำ,306,206
49000040,None,โซฟาสั่งทำ,306,206
49000041,None,โซฟาสั่งทำ,306,206
49000042,None,โซฟาสั่งทำ,306,206
49000079,None,โซฟาสั่งทำ,306,206
49000080,None,โซฟาสั่งทำ,306,206
49000082,None,โซฟาสั่งทำ,306,206
25025334,Modern,ชาและกาแฟ,12,37
25026786,Modern Contemporary,ภาชนะใส่อาหาร,15,116
25025332,Modern,อุปกรณ์ทำขนม,12,149
25025331,Modern,อุปกรณ์ทำขนม,12,149
19126830,Modern,เตียง,12,189
49000132,None,โซฟาสั่งทำ,306,206
49000133,None,โซฟาสั่งทำ,306,206
49000134,None,โซฟาสั่งทำ,306,206
49000195,None,โซฟาสั่งทำ,306,206
49000196,None,โซฟาสั่งทำ,306,206
49000197,None,โซฟาสั่งทำ,306,206
49000227,None,โซฟาสั่งทำ,306,206
49000228,None,โซฟาสั่งทำ,306,206
49000229,None,โซฟาสั่งทำ,306,206
19126156,Modern,เตียง,12,189
59014110,None,ชุดห้องนอน,306,51
19130135,Modern,ชุดครัว Kuche,12,42
59013893,Modern,ชุดวางทีวี Infinity,12,47
59014206,Modern,ชุดวางทีวี Infinity,12,47
59014208,Modern,ชุดวางทีวี Infinity,12,47
59014224,Modern,ชั้นวางซีดี/หนังสือ,12,34
49000249,None,โซฟาสั่งทำ,306,206
49000250,None,โซฟาสั่งทำ,306,206
49000251,None,โซฟาสั่งทำ,306,206
49000027,None,โซฟาสั่งทำ,306,206
49000028,None,โซฟาสั่งทำ,306,206
49000029,None,โซฟาสั่งทำ,306,206
49000043,None,โซฟาสั่งทำ,306,206
49000044,None,โซฟาสั่งทำ,306,206
49000046,None,โซฟาสั่งทำ,306,206
49000083,None,โซฟาสั่งทำ,306,206
49000084,None,โซฟาสั่งทำ,306,206
49000086,None,โซฟาสั่งทำ,306,206
25024821,Modern Contemporary,อุปกรณ์ผ้าใช้ในครัวและบนโต๊ะอาหาร,15,152
25025333,Modern,ช้อนส้อมมีด,12,53
25024697,Modern Contemporary,ภาชนะใส่อาหาร,15,116
19126846,Industrial,หน้าบานตู้เสื้อผ้าบานเลื่อน,7,135
59013527,Modern,ชุดห้องนอน,12,51
49000136,None,โซฟาสั่งทำ,306,206
49000139,None,โซฟาสั่งทำ,306,206
49000140,None,โซฟาสั่งทำ,306,206
49000198,None,โซฟาสั่งทำ,306,206
49000199,None,โซฟาสั่งทำ,306,206
49000200,None,โซฟาสั่งทำ,306,206
49000230,None,โซฟาสั่งทำ,306,206
49000232,None,โซฟาสั่งทำ,306,206
49000233,None,โซฟาสั่งทำ,306,206
19126157,Modern,เตียง,12,189
19126843,Modern,ตู้โชว์,12,74
19126123,Modern,เตียง,12,189
19126122,Modern,เตียง,12,189
19130138,Modern,ชุดครัว Kuche,12,42
59013934,Modern,ชุดวางทีวี Infinity,12,47
59014207,Modern,ชุดวางทีวี Infinity,12,47
59014230,Modern,None,12,538
49000252,None,โซฟาสั่งทำ,306,206
49000254,None,โซฟาสั่งทำ,306,206
49000255,None,โซฟาสั่งทำ,306,206
49000031,None,โซฟาสั่งทำ,306,206
49000032,None,โซฟาสั่งทำ,306,206
49000034,None,โซฟาสั่งทำ,306,206
49000047,None,โซฟาสั่งทำ,306,206
49000048,None,โซฟาสั่งทำ,306,206
49000049,None,โซฟาสั่งทำ,306,206
49000087,None,โซฟาสั่งทำ,306,206
49000088,None,โซฟาสั่งทำ,306,206
49000091,None,โซฟาสั่งทำ,306,206
59013475,Modern,ชุดครัว Kourmet,12,41
19125174,Modern,โต๊ะเขียนหนังสือ,12,252
19125175,Modern,ตู้เสื้อผ้าบานเปิด,12,68
19125176,Modern,เตียง,12,189
39001440,Modern,แผ่นรองที่นอน,12,195
19125614,None,ไซด์บอร์ด,306,257
19092017,Modern Contemporary,อาร์มแชร์ผ้า,15,143
19123900,Minimal,โซฟาเข้ามุมขวา,11,207
25026276,Modern,กรอบรูป,12,5
39001788,Classic,ที่นอนสปริง,3,87
19116908,None,ตู้กั้นห้อง/ชั้นกั้นห้อง,306,60
59013235,None,โต๊ะอาหารไม้ล้วน,306,251
59013010,Modern,โซฟาเบด,12,213
59008262,Modern,โต๊ะอาหารขาเหล็กท๊อปกระจก,12,242
39000351,Modern,ที่นอนโฟมสังเคราะห์+ยางพารา,12,94
39002063,Modern,ที่นอนพ็อคเกตสปริง,12,83
39002064,Modern,ที่นอนสปริง,12,87
39001264,Modern Chic,ที่นอนพ็อคเกตสปริง,13,83
59012860,Vintage,โต๊ะอาหารไม้ล้วน,25,251
59012861,Scandinavian,โต๊ะอาหารไม้ล้วน,23,251
39001630,Modern,ที่นอนยางพารา,12,86
59014001,Modern,None,12,538
59012652,Contemporary,None,5,538
59008698,None,None,306,538
39001698,Modern,ที่นอนพ็อคเกตสปริง,12,83
39001381,Modern,ที่นอนพ็อคเกตสปริง,12,83
25024908,Modern,ภาพแขวน,12,117
19121541,None,โต๊ะอาหารไม้ล้วน,306,251
25024894,Modern,ภาพแขวน,12,117
39001296,Modern Chic,ที่นอนสปริง,13,87
19125177,Modern,ตู้เสื้อผ้าบานเปิด,12,68
19027090,Contemporary,ชั้นแขวน,5,35
19126092,None,โซฟา 3 ที่นั่ง,306,203
59013712,Contemporary,ชุดห้องนอน,5,51
59013750,Modern,ชุดห้องนอน,12,51
59013812,Modern,ชุดห้องนอน,12,51
19122214,Vintage,ไซด์บอร์ด,25,257
25027610,None,นาฬิกาแขวนผนัง,306,99
25027599,None,นาฬิกาแขวนผนัง,306,99
39001328,Modern,ที่นอนพ็อคเกตสปริง,12,83
19121812,Vintage,เตียง,25,189
39001666,Modern,ที่นอนยางพารา,12,86
39001501,Modern,ที่นอนสปริง,12,87
39001502,Modern,ที่นอนสปริง,12,87
19126427,None,ตู้โชว์,306,74
59014246,Contemporary,ชุดห้องนอน,5,51
59014235,Vintage,ชุดห้องนอน,25,51
39001050,Modern Chic,ที่นอนสปริง,13,87
39002061,Modern,ที่นอนพ็อคเกตสปริง,12,83
19121432,None,เก้าอี้เหล็กเบาะผ้า,306,173
25025763,Modern,นาฬิกาแขวนผนัง,12,99
