MATNR,Style,Cat2,Style_id,Cat2_id
59013836,Modern,??????????,12,51
19127527,Contemporary,???????,5,213
19134650,Modern,???????????????,12,223
19134651,Modern,???????????????,12,223
19134652,Modern,????????????????????,12,218
59015246,Contemporary,??????????,5,51
59014913,None,??????? Kourmet,306,41
59014944,Scandinavian,??????? Kourmet,23,41
19133746,Contemporary,????????????????????,5,218
59014908,None,??????? Kourmet,306,41
19124911,Modern,???? 2 ???????,12,202
59014511,Modern,?????????? Scenario,12,48
59014468,Modern,??????????,12,51
59014461,Contemporary,??????????,5,51
59012259,None,??????? Kourmet,306,41
19128077,None,???????????,306,87
19121439,Modern,??????????,12,62
19135396,Modern,?????,12,189
19130140,Modern Classic,??????????????,14,207
49000849,None,??????????,306,138
49000850,None,??????????,306,138
49000851,None,??????????,306,138
49000852,None,??????????,306,138
49000853,None,??????????,306,138
49000854,None,??????????,306,138
49000855,None,??????????,306,138
19133574,None,??????,306,32
19067399,Modern,??????,12,64
19128081,None,???????????,306,87
19125476,Modern,?????,12,189
59003417,Modern,None,12,538
59015234,None,????????????????,306,251
19135132,Loft,????????,8,238
19135133,Antique,????????,1,205
19135134,None,???????????????,306,223
59014422,Contemporary,????????????????????,5,43
19134653,Modern,???????????????,12,223
19134654,Modern,???????????????,12,223
19134656,Modern,???????????????,12,233
19134657,Modern,???????????????,12,233
59014415,Modern Italian,???????????????????????,16,245
59014436,Neo Baroque,????????????????,19,251
59014897,Contemporary,??????????,5,51
59014970,None,???????????????????/?????Corner,306,211
19127617,Loft,?????,8,189
19127518,Modern,???? 2 ???????,12,202
59014448,Modern,?????????,12,257
59014340,Modern,?????????,12,235
59013741,None,??????????,306,51
59014444,Modern,??????????,12,51
59014231,Modern,None,12,538
59014423,None,????????????????????,306,43
59014421,Contemporary,????????????????????,5,43
59014420,Modern,?????????,12,257
19127609,Loft,??????,8,64
59012774,Modern,????????????????,12,251
19044455,Modern Italian,??????????????????,16,68
19127245,Modern,????????????????????????????,12,165
19127526,Contemporary,???????,5,213
19110676,Modern,???????,12,74
59014260,Loft,?????????,8,235
19135124,None,????????,306,65
19135125,None,????????,306,65
59011974,Modern,??????? Kourmet,12,41
19135152,Modern,?????????,12,235
19134659,Modern,????????????????????,12,228
19134660,Modern,???????????????,12,233
19134661,Modern,???????????????,12,233
59014441,Oriental Aspire,????????????????,21,251
19132026,Oriental Aspire,???????????????,21,247
19127553,Modern,?????????,12,18
19127557,Modern,?????????,12,18
59012359,None,??????? Kourmet,306,41
59014442,Modern,??????????,12,51
59014446,Modern,?????????,12,257
59014342,Modern,??????????,12,51
19127566,Modern,????????,12,35
19130492,None,???????+???????,306,75
59014424,Contemporary,???????,5,74
19135156,Modern,?????????,12,257
59010063,Contemporary,?????????,5,235
19128736,Modern,????????,12,36
59012752,Modern,??????????,12,51
59014473,Contemporary,??????????,5,51
19128767,None,??????????????????????,306,216
19077109,Modern,?????????,12,257
19133600,None,?????????????????,306,179
19135150,Modern,?????????,12,235
59015654,Contemporary,???? 3 ???????,5,203
19133974,Modern Contemporary,???? 2 ???????,15,202
19127554,Modern,?????????,12,18
19127560,Modern,?????????,12,18
49000364,None,??????????,306,206
19134598,Modern Classic,???? 4 ???????,14,204
25021393,None,?????????????,306,198
19127559,Modern,?????????,12,18
59005944,Modern,?????????,12,257
19124511,Modern,???????,12,74
19134662,Modern,????????????,12,61
19134663,Modern,????????????,12,61
19134664,Modern,????????????,12,61
19134666,Modern,????????????,12,61
19127573,Modern,??????,12,64
59011228,Modern,??????? Kourmet,12,41
19067353,Modern,???????????,12,87
59013407,Contemporary,??????? Kourmet,5,41
19127571,Modern,????????,12,35
59014492,Modern,????????????,12,143
59014343,Modern,???? 2 ???????,12,202
59014987,Contemporary,???????????????,5,209
59014474,None,?????????,306,257
19135410,Modern,????????????????????,12,70
59014466,Modern,??????????,12,51
19128075,None,???????????,306,87
19128082,None,???????????,306,87
19128088,None,???????????,306,87
19128072,None,???????????,306,87
59013333,Modern,??????? Kourmet,12,41
59014934,Contemporary,??????? Kourmet,5,41
59014918,None,??????? Kourmet,306,41
59015340,None,????????,306,35
19133561,None,?????????????????????,306,254
19133562,None,??????,306,64
19133563,None,????????????,306,61
19133565,None,????,306,121
19127577,Modern,?????????,12,235
19127564,Modern,?????????,12,257
19135135,None,?????????????,306,146
19127555,Modern,?????????,12,18
59015248,None,??????????,306,51
19134667,Modern,????????????,12,61
19134669,Modern,?????????,12,235
59000144,Modern Italian,????????????????????,16,43
59013403,Contemporary,??????? Kourmet,5,41
19128101,Contemporary,???????????????,5,209
19128090,None,???????????,306,87
19127569,Modern,????????,12,35
19130031,None,?????,306,189
59015648,Modern,??????????,12,51
19127583,Modern,???????,12,213
59014465,Modern,??????????,12,51
19127565,Modern,?????????,12,257
19133913,Industrial,???????,7,213
19128073,None,???????????,306,87
19128076,None,???????????,306,87
19128084,None,???????????,306,87
19128078,None,???????????,306,87
59014346,None,??????????,306,51
59010873,Modern,???????+???????,12,75
59014350,None,??????????,306,51
59015235,None,????????????????,306,251
19133566,None,?????,306,189
19133567,None,?????,306,189
19133569,None,?????,306,189
19133575,None,??????,306,64
19133576,None,???????????????,306,223
19122206,Vintage,??????????????????,25,68
19135137,None,?????????????,306,146
19135138,None,????????,306,205
19135139,None,???????????????,306,223
19124509,Modern,???????,12,74
19134670,Modern,?????????????????????,12,254
19134671,Modern,?????????????????????,12,254
19134673,Modern,?????????????????????,12,254
19134674,Modern,????????????????,12,251
19132027,Renaissance,???????????????,22,247
19125440,None,???????,306,213
59014338,Modern,?????????,12,257
59013656,Modern,????????????????????,12,43
19127528,Contemporary,???????,5,213
19127582,Modern,???????,12,213
19135411,Modern,????????????????????,12,70
19124944,Modern,?????,12,189
19128083,None,???????????,306,87
59014458,Contemporary,??????????,5,51
19132520,None,??????????????????????,306,253
19128091,None,???????????,306,87
19128087,None,???????????,306,87
59014976,Modern,???? 3 ???????,12,203
19133966,Modern,????????????????????,12,228
19133639,Contemporary,???????????????,5,209
59014909,None,??????? Kourmet,306,41
19133577,None,???????????????,306,233
19133578,None,??????,306,32
19133580,None,??????,306,32
19134595,Contemporary,???? 4 ???????,5,204
19134596,Modern,???? 2 ???????,12,202
59014258,Loft,?????????,8,257
59014982,Modern,???? 3 ???????,12,203
59013805,Modern,??????????,12,51
19135141,None,????????,306,238
19125180,Modern,?????,12,189
19134677,Modern,????????????????,12,251
19134678,Modern,???????????????????????,12,244
19134679,Modern,????????????????,12,251
19132547,Modern Contemporary,?????????????? 1 ???????,15,157
19132548,Minimal,???? 2 ???????,11,202
19133573,None,??????,306,64
19128345,Contemporary,??????????????,5,207
19127574,Modern,??????????,12,62
59014464,Modern,??????????,12,51
59014471,None,??????????,306,51
19134587,None,????????????,306,143
19134588,None,????????????,306,143
19134589,None,????????????,306,143
19134590,None,???? 3 ???????,306,203
19134591,None,???????????????????????,306,145
19132549,None,???? 3 ???????,306,203
59015642,Modern,??????????,12,51
59014341,Modern,??????????,12,51
19133712,Contemporary,??????????????????????????/???,5,212
59015243,Modern,??????????,12,51
59003568,Modern,??????????,12,51
59014257,Loft,?????????,8,257
19133582,None,????????????,306,9
19133583,None,????????????,306,9
19133584,None,?????????????????????,306,254
19133585,None,??????,306,64
19133586,None,??????,306,64
19133587,None,??????????????????,306,68
19133588,None,????????????,306,61
19124557,None,???????????,306,190
19135126,None,????,306,121
19135792,None,???? 3 ???????,306,203
19135493,None,???? 3 ???????,306,203
59015400,None,?????????????????????????,306,242
59015401,None,?????????????????????????,306,242
59014467,Modern,??????????,12,51
19134681,Modern,????????????????,12,251
19134682,Modern,????????????,12,78
19134683,Modern,????,12,121
19134684,Modern,????,12,121
19127556,Modern,?????????,12,18
19127572,Modern,??????,12,64
59015402,None,???????????????????????,306,244
19126383,Renaissance,???????????????,22,233
19128344,None,??????????????????????????/???,306,212
19127568,Modern,????????,12,35
19132555,None,???? 3 ???????,306,203
19132560,None,???????????????????????,306,243
19134571,None,?????,306,189
59014339,Modern,?????????,12,235
19126128,Modern,?????,12,189
59014450,Scandinavian,???????????/????????????,23,60
19126181,Modern,???? 3 ???????,12,203
19133968,Modern,??????????????????????,12,226
19126182,Modern,??????????????????????????,12,208
19134057,Contemporary,??????????????,5,207
59014344,Modern,???? 2 ???????,12,202
19133589,None,????????????,306,61
19133590,None,????,306,121
19133591,None,?????,306,189
19133592,None,?????,306,189
19133593,None,?????,306,189
19133594,None,?????,306,189
19094428,Vintage,?????????,25,200
19135793,None,?????????????????,306,179
19135791,None,???????????????,306,209
59015404,None,???????????????????????,306,244
59015409,None,???????????????,306,247
59014463,Modern,??????????,12,51
19128742,Modern Italian,???????????????,16,209
19134687,Modern,?????????????????,12,179
19134964,Modern,????,12,121
19134965,Modern,???????????????????????,12,145
19132550,Modern Luxury,???? 3 ???????,17,203
19132558,Industrial,??????????????,7,207
19127774,Modern,?????,12,189
19128105,Modern,???? 3 ???????,12,203
19127567,Modern,????????,12,35
19128103,Contemporary,???? 3 ???????,5,203
19130487,None,???????+???????,306,75
59015391,Modern,??????????,12,51
19134573,None,????????????,306,61
19132553,None,???? 3 ???????,306,203
19132556,None,????,306,121
59015630,Modern,??????????,12,51
59014337,Modern,?????????,12,257
19127231,Modern,?????,12,189
19133971,Modern,???????????????????,12,230
19133962,Contemporary,???????????????,5,233
19133568,None,?????,306,189
59014890,None,??????????,306,51
19134606,Minimal,???????????????,11,8
19134607,Modern Luxury,???????????????,17,8
19133595,None,?????,306,189
19133596,None,?????,306,189
19133597,None,?????,306,189
19133598,None,?????,306,189
19133599,None,?????????????????,306,179
19096165,Modern,?????,12,189
19135148,Modern,???????????????,12,67
59015441,None,????????,306,205
59015443,None,????????,306,238
19134967,Modern,???? 3 ???????,12,203
19134968,Modern,???????????????????????,12,145
19132834,Luxury,???????????????,9,233
19132835,Classic,???????????????,3,233
19132837,Transitional,???? 3 ???????,24,203
59015454,Scandinavian,??????,23,64
59015386,Modern,??????????,12,51
19127517,Modern,???? 3 ???????,12,203
19128104,Modern,???? 2 ???????,12,202
19127575,Modern,??????????,12,62
59015389,Modern,??????????,12,51
59015453,None,??????,306,64
19132561,None,????????????????,306,248
19132836,None,????????????,306,143
19132838,None,????????????,306,143
19132839,None,????????????,306,143
19132840,None,????????????,306,143
19133828,None,???????????????????????,306,243
19134851,Modern,?????,12,189
19135390,Modern,?????,12,189
19083160,Contemporary,????????????????????,5,70
19135417,Modern,?????,12,189
19134063,Contemporary,?????????????? 1 ???????,5,157
19133579,None,???????????????,306,67
19133581,None,???????????????,306,66
19133560,None,????????????,306,9
19134608,Modern Scandinavian,???????????????,18,8
19134609,Industrial,???????????????,7,8
19134610,Luxury,?????????????????,9,179
19133601,None,?????????????????,306,179
19133602,None,????????????????,306,251
19133603,None,????????????????,306,251
19133604,None,??????,306,64
19133605,None,???????,306,74
19133606,None,???????????????,306,223
19096162,Modern,?????,12,189
19110705,Modern Contemporary,????????????????????,15,220
19124894,Modern Contemporary,???????,15,213
19134963,Modern,????,12,121
59014893,Contemporary,??????????,5,51
59012677,Modern,?????????,12,257
19133709,Contemporary,??????????????????????????/???,5,212
19134641,Modern,?????,12,189
19135790,Modern,????????????????,12,251
19134970,Modern,????,12,121
19133640,Antique,?????????????? 1 ???????,1,157
19133645,None,????????????????????,306,175
59015393,Modern,??????????,12,51
59014971,None,???????????????????/?????Corner,306,211
19127525,Contemporary,???????,5,213
19127576,Modern,?????????,12,235
19134972,None,?????????,306,257
19135142,Modern,???????????????,12,67
19135144,Modern,???????,12,102
19134951,None,??????,306,32
19134952,None,????????,306,36
19134953,None,????????????????????,306,175
19134954,None,????????????????????,306,175
19134955,None,???? 4 ???????,306,204
19135397,Modern,?????,12,189
19133979,Contemporary,???? 1 ???????,5,201
19090384,Industrial,??????????????????,7,180
19135406,Modern,????????????????????,12,70
19133969,Modern,??????????????????????,12,216
19112383,Contemporary,?????????????????,5,179
19134597,Modern Chic,???? 3 ???????,13,203
49000427,None,??????????,306,206
49000428,None,??????????,306,206
49000429,None,??????????,306,206
49000483,None,??????????,306,206
49000484,None,??????????,306,206
49000485,None,??????????,306,206
49000524,None,??????????,306,206
49000525,None,??????????,306,206
49000575,None,??????????,306,206
49000576,None,??????????,306,206
49000577,None,??????????,306,206
49000629,None,??????????,306,206
49000630,None,??????????,306,206
49000667,None,??????????,306,206
49000668,None,??????????,306,206
49000669,None,??????????,306,206
49000713,None,??????????,306,206
49000714,None,??????????,306,206
49000715,None,??????????,306,206
49000767,None,??????????,306,206
49000768,None,??????????,306,206
49000769,None,??????????,306,206
49000823,None,??????????,306,206
49000824,None,??????????,306,206
49000825,None,??????????,306,206
19126845,Industrial,?????,7,189
19112862,Modern,??????????????????,12,68
59014544,Modern,????????????????????,12,43
19132658,Contemporary,???? 2 ???????,5,202
19132521,None,????????????,306,9
49000304,None,??????????,306,206
49000306,None,??????????,306,206
49000307,None,??????????,306,206
49000369,None,??????????,306,206
49000370,None,??????????,306,206
49000371,None,??????????,306,206
49000430,None,??????????,306,206
49000431,None,??????????,306,206
49000432,None,??????????,306,206
49000486,None,??????????,306,206
49000487,None,??????????,306,206
49000489,None,??????????,306,206
49000526,None,??????????,306,206
49000527,None,??????????,306,206
49000578,None,??????????,306,206
49000579,None,??????????,306,206
49000580,None,??????????,306,206
49000631,None,??????????,306,206
49000632,None,??????????,306,206
49000670,None,??????????,306,206
49000671,None,??????????,306,206
49000673,None,??????????,306,206
49000716,None,??????????,306,206
49000717,None,??????????,306,206
49000718,None,??????????,306,206
49000770,None,??????????,306,206
49000772,None,??????????,306,206
49000773,None,??????????,306,206
49000826,None,??????????,306,206
49000828,None,??????????,306,206
49000829,None,??????????,306,206
19126329,None,??????????????,306,185
19131963,Contemporary,?????????????? 1 ???????,5,157
19128193,Modern,??????????????????,12,68
19132902,None,????????,306,65
59014598,Contemporary,???? 3 ???????,5,203
19127773,Modern,?????,12,189
49000308,None,??????????,306,206
49000311,None,??????????,306,206
49000312,None,??????????,306,206
49000373,None,??????????,306,206
49000374,None,??????????,306,206
49000375,None,??????????,306,206
49000434,None,??????????,306,206
49000435,None,??????????,306,206
49000436,None,??????????,306,206
49000490,None,??????????,306,206
49000491,None,??????????,306,206
49000492,None,??????????,306,206
49000529,None,??????????,306,206
49000530,None,??????????,306,206
49000581,None,??????????,306,206
49000582,None,??????????,306,206
49000584,None,??????????,306,206
49000634,None,??????????,306,206
49000635,None,??????????,306,206
49000674,None,??????????,306,206
49000675,None,??????????,306,206
49000676,None,??????????,306,206
49000720,None,??????????,306,206
49000721,None,??????????,306,206
49000722,None,??????????,306,206
49000774,None,??????????,306,206
49000775,None,??????????,306,206
49000776,None,??????????,306,206
49000830,None,??????????,306,206
49000831,None,??????????,306,206
49000832,None,??????????,306,206
19127594,Loft,?????????,8,18
19127597,Loft,?????????,8,18
59013612,Modern,?????????????,12,105
19132963,Contemporary,??????????????????????????/???,5,212
49000313,None,??????????,306,206
49000315,None,??????????,306,206
49000316,None,??????????,306,206
49000379,None,??????????,306,206
49000380,None,??????????,306,206
49000381,None,??????????,306,206
49000437,None,??????????,306,206
49000439,None,??????????,306,206
49000440,None,??????????,306,206
49000493,None,??????????,306,206
49000494,None,??????????,306,206
49000495,None,??????????,306,206
49000531,None,??????????,306,206
49000532,None,??????????,306,206
49000533,None,??????????,306,206
49000585,None,??????????,306,206
49000586,None,??????????,306,206
49000587,None,??????????,306,206
49000636,None,??????????,306,206
49000637,None,??????????,306,206
49000677,None,??????????,306,206
49000678,None,??????????,306,206
49000679,None,??????????,306,206
49000723,None,??????????,306,206
49000724,None,??????????,306,206
49000725,None,??????????,306,206
49000777,None,??????????,306,206
49000778,None,??????????,306,206
49000780,None,??????????,306,206
49000833,None,??????????,306,206
49000835,None,??????????,306,206
49000836,None,??????????,306,206
19113815,Modern,?????????????????????,12,254
19067355,Modern,???????????,12,87
19127604,Loft,????????,8,35
19127607,Loft,????????,8,35
19130217,Vintage,????????????,25,9
19124447,Industrial,?????,7,189
49000318,None,??????????,306,206
49000319,None,??????????,306,206
49000321,None,??????????,306,206
49000382,None,??????????,306,206
49000383,None,??????????,306,206
49000384,None,??????????,306,206
49000441,None,??????????,306,206
49000442,None,??????????,306,206
49000443,None,??????????,306,206
49000497,None,??????????,306,206
49000498,None,??????????,306,206
49000534,None,??????????,306,206
49000535,None,??????????,306,206
49000536,None,??????????,306,206
49000588,None,??????????,306,206
49000589,None,??????????,306,206
49000590,None,??????????,306,206
49000638,None,??????????,306,206
49000639,None,??????????,306,206
49000681,None,??????????,306,206
49000682,None,??????????,306,206
49000683,None,??????????,306,206
49000726,None,??????????,306,206
49000727,None,??????????,306,206
49000728,None,??????????,306,206
49000781,None,??????????,306,206
49000782,None,??????????,306,206
49000783,None,??????????,306,206
59011970,Modern,??????? Kourmet,12,41
59010951,Modern,??????? Kourmet,12,41
19126945,None,???? 2 ???????,306,202
19126956,None,???? 1 ???????,306,201
59013940,Modern,?????????? Infinity,12,47
59015288,None,???????????? WD Plus,306,55
59013738,Modern,??????? Kourmet,12,41
19132964,Modern,??????????????,12,207
19134580,None,???? 4 ???????,306,204
49000322,None,??????????,306,206
49000323,None,??????????,306,206
49000324,None,??????????,306,206
49000386,None,??????????,306,206
49000387,None,??????????,306,206
49000388,None,??????????,306,206
49000445,None,??????????,306,206
49000446,None,??????????,306,206
49000447,None,??????????,306,206
49000499,None,??????????,306,206
49000500,None,??????????,306,206
49000537,None,??????????,306,206
49000538,None,??????????,306,206
49000539,None,??????????,306,206
49000591,None,??????????,306,206
49000593,None,??????????,306,206
49000594,None,??????????,306,206
49000640,None,??????????,306,206
49000642,None,??????????,306,206
49000684,None,??????????,306,206
49000685,None,??????????,306,206
49000730,None,??????????,306,206
49000731,None,??????????,306,206
49000732,None,??????????,306,206
49000784,None,??????????,306,206
49000785,None,??????????,306,206
49000787,None,??????????,306,206
19127595,Loft,?????????,8,18
59011981,Modern,??????? Kourmet,12,41
19126955,None,???? 2 ???????,306,202
19126954,None,???? 3 ???????,306,203
59014997,Modern,?????????? Infinity,12,47
59011980,Modern,??????? Kourmet,12,41
19127596,Loft,?????????,8,18
49000325,None,??????????,306,206
49000326,None,??????????,306,206
49000328,None,??????????,306,206
49000389,None,??????????,306,206
49000390,None,??????????,306,206
49000391,None,??????????,306,206
49000448,None,??????????,306,206
49000450,None,??????????,306,206
49000451,None,??????????,306,206
49000501,None,??????????,306,206
49000502,None,??????????,306,206
49000540,None,??????????,306,206
49000541,None,??????????,306,206
49000543,None,??????????,306,206
49000595,None,??????????,306,206
49000596,None,??????????,306,206
49000597,None,??????????,306,206
49000643,None,??????????,306,206
49000644,None,??????????,306,206
49000686,None,??????????,306,206
49000687,None,??????????,306,206
49000733,None,??????????,306,206
49000734,None,??????????,306,206
49000735,None,??????????,306,206
49000788,None,??????????,306,206
49000789,None,??????????,306,206
49000790,None,??????????,306,206
19127601,Loft,?????????,8,257
19127611,Loft,??????????,8,62
19141002,Modern,??????????????,12,207
19126941,None,??????????????????????,306,216
19126946,None,?????????????????????,306,246
59008831,None,None,306,538
19127606,Loft,????????,8,35
59014262,Loft,?????????????????????,8,254
19134578,None,???? 3 ???????,306,203
19134579,None,???? 1 ???????,306,201
49000329,None,??????????,306,206
49000330,None,??????????,306,206
49000331,None,??????????,306,206
49000392,None,??????????,306,206
49000394,None,??????????,306,206
49000395,None,??????????,306,206
49000452,None,??????????,306,206
49000453,None,??????????,306,206
49000454,None,??????????,306,206
49000504,None,??????????,306,206
49000505,None,??????????,306,206
49000544,None,??????????,306,206
49000545,None,??????????,306,206
49000546,None,??????????,306,206
49000598,None,??????????,306,206
49000599,None,??????????,306,206
49000601,None,??????????,306,206
49000645,None,??????????,306,206
49000646,None,??????????,306,206
49000689,None,??????????,306,206
49000690,None,??????????,306,206
49000736,None,??????????,306,206
49000738,None,??????????,306,206
49000739,None,??????????,306,206
49000791,None,??????????,306,206
49000792,None,??????????,306,206
49000794,None,??????????,306,206
59014092,Scandinavian,??????? Kourmet,23,41
19121440,Modern,??????????,12,62
19128028,Contemporary,??????????????????,5,240
59014597,Contemporary,??????????????????????????/???,5,212
59014996,Modern,?????????? Infinity,12,47
19127887,Modern,?????,12,189
49000269,None,??????????,306,206
49000270,None,??????????,306,206
49000271,None,??????????,306,206
49000332,None,??????????,306,206
49000333,None,??????????,306,206
49000334,None,??????????,306,206
49000396,None,??????????,306,206
49000397,None,??????????,306,206
49000398,None,??????????,306,206
49000455,None,??????????,306,206
49000456,None,??????????,306,206
49000458,None,??????????,306,206
49000506,None,??????????,306,206
49000507,None,??????????,306,206
49000547,None,??????????,306,206
49000548,None,??????????,306,206
49000549,None,??????????,306,206
49000602,None,??????????,306,206
49000603,None,??????????,306,206
49000604,None,??????????,306,206
49000647,None,??????????,306,206
49000648,None,??????????,306,206
49000691,None,??????????,306,206
49000692,None,??????????,306,206
49000740,None,??????????,306,206
49000741,None,??????????,306,206
49000742,None,??????????,306,206
49000795,None,??????????,306,206
49000796,None,??????????,306,206
49000797,None,??????????,306,206
59013732,Scandinavian,??????? Kourmet,23,41
19129955,Scandinavian,????????????,23,143
59014596,Contemporary,??????????????????????????/???,5,212
59013576,Modern,???????????/???????,12,34
59014546,Modern,??????????,12,62
19129620,Modern,???????????????????????,12,144
19132657,Contemporary,???? 3 ???????,5,203
19127885,Modern,????????????????????,12,70
49000273,None,??????????,306,206
49000274,None,??????????,306,206
49000275,None,??????????,306,206
49000335,None,??????????,306,206
49000336,None,??????????,306,206
49000337,None,??????????,306,206
49000400,None,??????????,306,206
49000401,None,??????????,306,206
49000402,None,??????????,306,206
49000459,None,??????????,306,206
49000460,None,??????????,306,206
49000461,None,??????????,306,206
49000508,None,??????????,306,206
49000509,None,??????????,306,206
49000551,None,??????????,306,206
49000552,None,??????????,306,206
49000553,None,??????????,306,206
49000605,None,??????????,306,206
49000606,None,??????????,306,206
49000607,None,??????????,306,206
49000650,None,??????????,306,206
49000651,None,??????????,306,206
49000693,None,??????????,306,206
49000694,None,??????????,306,206
49000743,None,??????????,306,206
49000744,None,??????????,306,206
49000746,None,??????????,306,206
49000798,None,??????????,306,206
49000799,None,??????????,306,206
49000800,None,??????????,306,206
59013848,None,??????? Croissant,306,38
19128825,None,???????????????,306,247
19124980,None,???????,306,188
59014460,Contemporary,??????????,5,51
59014550,Modern,????????????????????,12,43
59015289,None,???????????? WD Plus,306,55
49000276,None,??????????,306,206
49000278,None,??????????,306,206
49000279,None,??????????,306,206
49000338,None,??????????,306,206
49000339,None,??????????,306,206
49000340,None,??????????,306,206
49000403,None,??????????,306,206
49000404,None,??????????,306,206
49000405,None,??????????,306,206
49000462,None,??????????,306,206
49000463,None,??????????,306,206
49000464,None,??????????,306,206
49000510,None,??????????,306,206
49000511,None,??????????,306,206
49000554,None,??????????,306,206
49000555,None,??????????,306,206
49000556,None,??????????,306,206
49000608,None,??????????,306,206
49000610,None,??????????,306,206
49000611,None,??????????,306,206
49000652,None,??????????,306,206
49000653,None,??????????,306,206
49000695,None,??????????,306,206
49000697,None,??????????,306,206
49000747,None,??????????,306,206
49000748,None,??????????,306,206
49000749,None,??????????,306,206
49000802,None,??????????,306,206
49000803,None,??????????,306,206
49000804,None,??????????,306,206
59014049,None,??????????,306,51
59013825,Modern,??????????,12,51
59004260,Modern,???????+???????,12,75
59014595,None,?????????,306,257
59014995,Modern,?????????? Infinity,12,47
19127886,Modern,?????,12,189
49000280,None,??????????,306,206
49000281,None,??????????,306,206
49000282,None,??????????,306,206
49000342,None,??????????,306,206
49000344,None,??????????,306,206
49000345,None,??????????,306,206
49000406,None,??????????,306,206
49000408,None,??????????,306,206
49000409,None,??????????,306,206
49000466,None,??????????,306,206
49000467,None,??????????,306,206
49000468,None,??????????,306,206
49000512,None,??????????,306,206
49000514,None,??????????,306,206
49000557,None,??????????,306,206
49000559,None,??????????,306,206
49000560,None,??????????,306,206
49000612,None,??????????,306,206
49000613,None,??????????,306,206
49000614,None,??????????,306,206
49000654,None,??????????,306,206
49000655,None,??????????,306,206
49000698,None,??????????,306,206
49000699,None,??????????,306,206
49000750,None,??????????,306,206
49000751,None,??????????,306,206
49000752,None,??????????,306,206
49000805,None,??????????,306,206
49000806,None,??????????,306,206
49000807,None,??????????,306,206
59014221,Modern,???????????????????,12,49
59014570,Modern,??????????,12,206
59000157,Modern Italian,???????????????????,16,49
25023315,Modern,??????????????,12,99
19128192,Modern,??????????????????,12,68
19130030,Vintage,????,25,121
59014542,Modern,?????????? Infinity,12,47
19130299,None,?????,306,189
59008463,Modern Italian,None,16,538
49000283,None,??????????,306,206
49000284,None,??????????,306,206
49000285,None,??????????,306,206
49000346,None,??????????,306,206
49000348,None,??????????,306,206
49000350,None,??????????,306,206
49000410,None,??????????,306,206
49000411,None,??????????,306,206
49000412,None,??????????,306,206
49000469,None,??????????,306,206
49000470,None,??????????,306,206
49000471,None,??????????,306,206
49000515,None,??????????,306,206
49000516,None,??????????,306,206
49000561,None,??????????,306,206
49000562,None,??????????,306,206
49000563,None,??????????,306,206
49000615,None,??????????,306,206
49000616,None,??????????,306,206
49000618,None,??????????,306,206
49000657,None,??????????,306,206
49000658,None,??????????,306,206
49000700,None,??????????,306,206
49000701,None,??????????,306,206
49000753,None,??????????,306,206
49000754,None,??????????,306,206
49000755,None,??????????,306,206
49000809,None,??????????,306,206
49000810,None,??????????,306,206
49000811,None,??????????,306,206
59014223,Modern,???????????/???????,12,34
59014571,Modern,??????????,12,206
59014361,Contemporary,??????????,5,51
19130028,Vintage,?????,25,189
59004099,Contemporary,?????,5,189
59010863,Modern,???????+???????,12,75
59014543,Modern,????????????????????,12,43
19127889,Modern,?????,12,189
49000288,None,??????????,306,206
49000289,None,??????????,306,206
49000290,None,??????????,306,206
49000351,None,??????????,306,206
49000352,None,??????????,306,206
49000354,None,??????????,306,206
49000413,None,??????????,306,206
49000414,None,??????????,306,206
49000415,None,??????????,306,206
49000472,None,??????????,306,206
49000473,None,??????????,306,206
49000475,None,??????????,306,206
49000517,None,??????????,306,206
49000518,None,??????????,306,206
49000564,None,??????????,306,206
49000565,None,??????????,306,206
49000567,None,??????????,306,206
49000619,None,??????????,306,206
49000620,None,??????????,306,206
49000621,None,??????????,306,206
49000659,None,??????????,306,206
49000660,None,??????????,306,206
49000702,None,??????????,306,206
49000703,None,??????????,306,206
49000705,None,??????????,306,206
49000757,None,??????????,306,206
49000758,None,??????????,306,206
49000759,None,??????????,306,206
49000812,None,??????????,306,206
49000813,None,??????????,306,206
49000814,None,??????????,306,206
19127620,Loft,???????,8,213
59010043,None,????????????????????,306,43
59010887,Contemporary,???????+???????,5,75
19114415,Modern,?????,12,189
59014366,Contemporary,?????????,5,257
19126029,Modern,???????????????????????,12,144
19127890,Modern,?????,12,189
49000291,None,??????????,306,206
49000292,None,??????????,306,206
49000293,None,??????????,306,206
49000355,None,??????????,306,206
49000357,None,??????????,306,206
49000358,None,??????????,306,206
49000416,None,??????????,306,206
49000418,None,??????????,306,206
49000419,None,??????????,306,206
49000476,None,??????????,306,206
49000477,None,??????????,306,206
49000478,None,??????????,306,206
49000519,None,??????????,306,206
49000521,None,??????????,306,206
49000568,None,??????????,306,206
49000569,None,??????????,306,206
49000570,None,??????????,306,206
49000622,None,??????????,306,206
49000623,None,??????????,306,206
49000624,None,??????????,306,206
49000661,None,??????????,306,206
49000662,None,??????????,306,206
49000706,None,??????????,306,206
49000707,None,??????????,306,206
49000708,None,??????????,306,206
49000760,None,??????????,306,206
49000761,None,??????????,306,206
49000762,None,??????????,306,206
49000816,None,??????????,306,206
49000817,None,??????????,306,206
49000818,None,??????????,306,206
19121619,Modern,????????????,12,61
59014387,None,??????????,306,51
19130027,Vintage,?????,25,189
19115339,Modern,?????????,12,18
